attacker;weapon;ammo;mode;target;hit index;is applied;location;called shot location;hit roll;corrected roll;hit chance;damage;ap damage;heat;stability;is intecepted;intecepted by;is AoE;is frag separated;is frag pallet;frags pallets count;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;0;False;(65536)Ground;(0)None;0.2148982;0.2624435;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;1;False;(65536)Ground;(0)None;0.9474574;0.9273323;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;2;False;(65536)Ground;(0)None;0.2863013;0.3297328;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;3;False;(65536)Ground;(0)None;0.1846344;0.2313582;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;4;False;(65536)Ground;(0)None;0.9921369;0.9911583;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;5;False;(65536)Ground;(0)None;0.3963365;0.4211116;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;0;False;(65536)Ground;(0)None;0.07795222;0.1064829;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;1;False;(65536)Ground;(0)None;0.06840811;0.09398334;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;2;False;(65536)Ground;(0)None;0.2570614;0.3031139;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;3;False;(65536)Ground;(0)None;0.9077263;0.8752022;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;4;False;(65536)Ground;(0)None;0.7426095;0.6965797;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;5;False;(65536)Ground;(0)None;0.3199287;0.3589675;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;0;False;(0)Air;(0)None;0.130139;0.170794;0.65;48;0;0;3;False;none;False;True;False;6;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;1;False;(0)Air;(0)None;0.2681277;0.31333;0.65;48;0;0;3;False;none;False;True;False;6;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;0;False;(65536)Ground;(0)None;0.4423119;0.4565373;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;1;False;(65536)Ground;(0)None;0.9411805;0.9188178;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;2;False;(65536)Ground;(0)None;0.1690058;0.2146213;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;3;False;(65536)Ground;(0)None;0.9039077;0.8704063;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;4;False;(65536)Ground;(0)None;0.9787301;0.9713973;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;5;False;(65536)Ground;(0)None;0.7265915;0.6818569;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;0;False;(65536)Ground;(0)None;0.7671401;0.7198768;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;1;False;(65536)Ground;(0)None;0.3033685;0.3447413;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;2;False;(65536)Ground;(0)None;0.6978632;0.6563296;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;3;False;(65536)Ground;(0)None;0.6281133;0.5982382;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;4;False;(65536)Ground;(0)None;0.9668672;0.9543534;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;5;False;(65536)Ground;(0)None;0.3407987;0.3764673;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;0;False;(0)Air;(0)None;0.239156;0.2861934;0.65;48;0;0;3;False;none;False;True;False;6;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;1;False;(0)Air;(0)None;0.6784371;0.6396455;0.65;48;0;0;3;False;none;False;True;False;6;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;0;False;(65536)Ground;(0)None;0.8704162;0.829856;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;1;False;(65536)Ground;(0)None;0.7398883;0.6940522;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;2;False;(65536)Ground;(0)None;0.01990766;0.02661917;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;3;False;(65536)Ground;(0)None;0.8873538;0.85003;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;4;False;(65536)Ground;(0)None;0.588911;0.567403;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;5;False;(65536)Ground;(0)None;0.2324073;0.2796844;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;0;False;(65536)Ground;(0)None;0.9639289;0.9501946;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;1;False;(65536)Ground;(0)None;0.7712246;0.7238493;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;2;False;(65536)Ground;(0)None;0.3421374;0.3775746;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;3;False;(65536)Ground;(0)None;0.4432326;0.4572371;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;4;False;(65536)Ground;(0)None;0.311895;0.3521057;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6(frag);frag;B;KingCrab-A;5;False;(65536)Ground;(0)None;0.2356206;0.2827927;0.65;8;0;0;0.5;False;none;False;False;True;0;
CRITICALS
attacker;weapon;ammo;mode;target;location id;location;struct id;struct;armor on hitstructure in hitcrit chance;component;
