attacker;weapon;ammo;mode;target;hit index;is applied;location;called shot location;hit roll;corrected roll;hit chance;damage;ap damage;heat;stability;is intecepted;intecepted by;is AoE;is frag separated;is frag pallet;frags pallets count;
KingCrab-A;LRM6;frag;B;KingCrab-A;2;False;(65536)Ground;(0)None;0.02246486;0.03033809;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;3;False;(65536)Ground;(0)None;0.6351473;0.6038882;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;4;False;(65536)Ground;(0)None;0.4654206;0.4740231;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;5;False;(65536)Ground;(0)None;0.5422176;0.5317402;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;0;False;(65536)Ground;(0)None;0.3602655;0.3924052;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;1;False;(65536)Ground;(0)None;0.156136;0.2004669;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;2;False;(65536)Ground;(0)None;0.6002769;0.5762402;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;3;False;(65536)Ground;(0)None;0.4442168;0.4579849;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;4;False;(65536)Ground;(0)None;0.1301088;0.1707587;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;5;False;(65536)Ground;(0)None;0.4405277;0.4551804;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;0;False;(0)Air;(0)None;0.1236138;0.1631093;0.65;48;0;0;3;False;none;False;True;False;6;
KingCrab-A;LRM6;frag;B;KingCrab-A;1;False;(0)Air;(0)None;0.3047549;0.3459446;0.65;48;0;0;3;False;none;False;True;False;6;
KingCrab-A;LRM6;frag;B;KingCrab-A;0;False;(65536)Ground;(0)None;0.1172969;0.1555761;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;1;False;(65536)Ground;(0)None;0.03811747;0.05268731;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;2;False;(65536)Ground;(0)None;0.8118488;0.7649416;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;3;False;(65536)Ground;(0)None;0.158056;0.2026003;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;4;False;(65536)Ground;(0)None;0.1291353;0.1696183;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;5;False;(65536)Ground;(0)None;0.4179519;0.4378983;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;0;False;(65536)Ground;(0)None;0.7315339;0.6863604;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;1;False;(65536)Ground;(0)None;0.2432585;0.2901143;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;2;False;(65536)Ground;(0)None;0.0144782;0.01865903;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;3;False;(65536)Ground;(0)None;0.9602969;0.9450878;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;4;False;(65536)Ground;(0)None;0.9773283;0.969362;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;5;False;(65536)Ground;(0)None;0.871944;0.8316485;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;0;False;(0)Air;(0)None;0.1187214;0.1572831;0.65;48;0;0;3;False;none;False;True;False;6;
KingCrab-A;LRM6;frag;B;KingCrab-A;1;False;(0)Air;(0)None;0.02139174;0.0287798;0.65;48;0;0;3;False;none;False;True;False;6;
KingCrab-A;LRM6;frag;B;KingCrab-A;0;False;(65536)Ground;(0)None;0.1018016;0.1366967;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;1;False;(65536)Ground;(0)None;0.8343983;0.7890894;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;2;False;(65536)Ground;(0)None;0.4647904;0.4735481;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;3;False;(65536)Ground;(0)None;0.4257168;0.4438679;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;4;False;(65536)Ground;(0)None;0.1877921;0.2346816;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;5;False;(65536)Ground;(0)None;0.9420155;0.9199442;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;0;False;(65536)Ground;(0)None;0.5855038;0.564768;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;1;False;(65536)Ground;(0)None;0.7424072;0.6963914;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;2;False;(65536)Ground;(0)None;0.6748747;0.6366323;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;3;False;(65536)Ground;(0)None;0.8778574;0.8386369;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;4;False;(65536)Ground;(0)None;0.4333201;0.4496865;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;LRM6;frag;B;KingCrab-A;5;False;(65536)Ground;(0)None;0.3229516;0.3615308;0.65;8;0;0;0.5;False;none;False;False;True;0;
KingCrab-A;Ion Cannon;;original;KingCrab-A;0;False;(65536)Ground;(0)None;0.5886034;0.5671648;0.99;1;0;0;100;False;none;False;False;False;0;
KingCrab-A;Ion Cannon;;original;KingCrab-A;0;False;(65536)Ground;(0)None;0.5530205;0.539918;0.99;1;0;0;100;False;none;False;False;False;0;
KingCrab-A;Ion Cannon;;original;KingCrab-A;0;False;(65536)Ground;(0)None;0.9963279;0.9974465;0.99;1;0;0;100;False;none;False;False;False;0;
KingCrab-A;Ion Cannon;;original;KingCrab-A;0;False;(65536)Ground;(0)None;0.8089644;0.7619246;0.99;1;0;0;100;False;none;False;False;False;0;
CRITICALS
attacker;weapon;ammo;mode;target;location id;location;struct id;struct;armor on hitstructure in hitcrit chance;component;
