attacker;weapon;ammo;mode;target;hit index;is applied;location;called shot location;hit roll;corrected roll;hit chance;damage;ap damage;heat;stability;is intecepted;intecepted by;is AoE;is frag separated;is frag pallet;frags pallets count;
Atlas;LRM20(LRM);LRM;B;Annihilator;0;False;(0)Air;(0)None;0.9865289;0.9828271;0.65;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;Annihilator;1;False;(0)Air;(0)None;0.545072;0.5338978;0.65;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;Annihilator;2;False;(0)Air;(0)None;0.7119991;0.668756;0.65;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;3;False;(0)Air;(0)None;0.9158934;0.8855825;0.65;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;Annihilator;4;False;(0)Air;(0)None;0.9390865;0.9160011;0.65;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;Annihilator;5;False;(0)Air;(0)None;0.9154994;0.8850778;0.65;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;6;False;(0)Air;(0)None;0.4188206;0.4385676;0.65;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;Annihilator;7;False;(0)Air;(0)None;0.7326652;0.687396;0.65;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;Annihilator;8;False;(0)Air;(0)None;0.9551193;0.9378724;0.65;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;9;False;(0)Air;(0)None;0.2012064;0.248589;0.65;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;Annihilator;10;False;(0)Air;(0)None;0.3885728;0.4150129;0.65;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;Annihilator;11;False;(0)Air;(0)None;0.835358;0.7901397;0.65;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;12;False;(0)Air;(0)None;0.2596862;0.3055533;0.65;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;Annihilator;13;False;(0)Air;(0)None;0.906917;0.8741828;0.65;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;Annihilator;14;False;(0)Air;(0)None;0.8261315;0.780119;0.65;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;15;False;(0)Air;(0)None;0.4593199;0.469421;0.65;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;Annihilator;16;False;(0)Air;(0)None;0.6604447;0.6245629;0.65;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;KingCrab-A;17;False;(0)Air;(0)None;0.5138839;0.5104157;0.65;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;Annihilator;18;False;(0)Air;(0)None;0.8443661;0.8000924;0.65;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
Atlas;LRM20(LRM);LRM;B;Annihilator;19;False;(0)Air;(0)None;0.3504658;0.3844254;0.65;4;0;0;2;True;AMS(Norm.)(ams);False;False;False;0;
CRITICALS
attacker;weapon;ammo;mode;target;location id;location;struct id;struct;armor on hitstructure in hitcrit chance;component;
